DATE,BOUT,FIGHTER,prob_norm,odds
2025-09-27,Charlie Campbell vs Tom Nolan,Tom Nolan,0.5763443929480871,-150.66666666666666
2025-09-27,Colby Thicknesse vs Josias Musasa,Colby Thicknesse,0.4200215821366315,128.33333333333334
2025-09-27,Colby Thicknesse vs Josias Musasa,Josias Musasa,0.5799784178633685,-153.0
2025-09-27,Ivan Erslan vs Jimmy Crute,Ivan Erslan,0.3405462930117063,181.66666666666663
2025-09-27,Ivan Erslan vs Jimmy Crute,Jimmy Crute,0.6594537069882938,-220.0
2025-09-27,Jack Jenkins vs Ramon Taveras,Jack Jenkins,0.7151593176697779,-293.3333333333333
2025-09-27,Jack Jenkins vs Ramon Taveras,Ramon Taveras,0.2848406823302221,236.66666666666663
2025-09-27,Jake Matthews vs Neil Magny,Jake Matthews,0.7587301587301587,-375.0
2025-09-27,Jake Matthews vs Neil Magny,Neil Magny,0.2412698412698412,298.3333333333333
2025-09-27,Jamie Mullarkey vs Rolando Bedoya,Jamie Mullarkey,0.5261901651803209,-121.66666666666669
2025-09-27,Jamie Mullarkey vs Rolando Bedoya,Rolando Bedoya,0.4738098348196792,102.33333333333331
2025-09-27,Luana Carolina vs Michelle Montague,Luana Carolina,0.3236862147753236,196.0
2025-09-27,Luana Carolina vs Michelle Montague,Michelle Montague,0.6763137852246763,-240.0
2025-09-27,Navajo Stirling vs Rodolfo Bellato,Navajo Stirling,0.6835697837324273,-249.33333333333337
2025-09-27,Navajo Stirling vs Rodolfo Bellato,Rodolfo Bellato,0.3164302162675727,202.66666666666663
2025-10-04,Abus Magomedov vs Joe Pyfer,Abus Magomedov,0.3146067415730336,205.0
2025-10-04,Abus Magomedov vs Joe Pyfer,Joe Pyfer,0.6853932584269663,-250.0
2025-10-04,Alex Pereira vs Magomed Ankalaev,Alex Pereira,0.3079966092116417,210.0
2025-10-04,Alex Pereira vs Magomed Ankalaev,Magomed Ankalaev,0.6920033907883583,-263.3333333333333
2025-10-04,Andre Muniz vs Edmen Shahbazyan,Andre Muniz,0.2727872699274034,251.66666666666663
2025-10-04,Andre Muniz vs Edmen Shahbazyan,Edmen Shahbazyan,0.7272127300725966,-313.3333333333333
2025-10-04,Ateba Gautier vs Tre'ston Vines,Ateba Gautier,0.9096366899795754,-1725.0
2025-10-04,Ateba Gautier vs Tre'ston Vines,Tre'ston Vines,0.0903633100204245,965.0
2025-10-04,Austin Vanderford vs Ramiz Brahimaj,Austin Vanderford,0.7218071042648581,-303.3333333333333
2025-10-04,Austin Vanderford vs Ramiz Brahimaj,Ramiz Brahimaj,0.278192895735142,245.0
2025-10-04,Brogan Walker vs Veronica Hardy,Brogan Walker,0.1517557790718193,532.5
2025-10-04,Brogan Walker vs Veronica Hardy,Veronica Hardy,0.8482442209281807,-760.0
2025-10-04,Chris Gutierrez vs Farid Basharat,Chris Gutierrez,0.2013877136571332,376.6666666666667
2025-10-04,Chris Gutierrez vs Farid Basharat,Farid Basharat,0.7986122863428669,-495.0
2025-10-04,Cory Sandhagen vs Merab Dvalishvili,Cory Sandhagen,0.2216155452063594,331.6666666666667
2025-10-04,Cory Sandhagen vs Merab Dvalishvili,Merab Dvalishvili,0.7783844547936406,-436.6666666666667
2025-10-04,Daniel Santos vs JooSang Yoo,Daniel Santos,0.5801878107162585,-153.33333333333334
2025-10-04,Daniel Santos vs JooSang Yoo,JooSang Yoo,0.4198121892837414,128.33333333333334
2025-10-04,Jakub Wiklacz vs Patchy Mix,Jakub Wiklacz,0.2666946661066779,260.0
2025-10-04,Jakub Wiklacz vs Patchy Mix,Patchy Mix,0.7333053338933222,-323.3333333333333
2025-10-04,Jiri Prochazka vs Khalil Rountree Jr.,Jiri Prochazka,0.645011735950806,-205.0
2025-10-04,Jiri Prochazka vs Khalil Rountree Jr.,Khalil Rountree Jr.,0.354988264049194,170.33333333333334
2025-10-04,Josh Emmett vs Youssef Zalal,Josh Emmett,0.203847258110824,370.0
2025-10-04,Josh Emmett vs Youssef Zalal,Youssef Zalal,0.796152741889176,-491.6666666666667
2025-10-04,Macy Chiasson vs Yana Santos,Macy Chiasson,0.6344045702185852,-194.66666666666663
2025-10-04,Macy Chiasson vs Yana Santos,Yana Santos,0.3655954297814147,162.66666666666666
2025-10-04,Nikolay Veretennikov vs Punahele Soriano,Nikolay Veretennikov,0.2715968586387434,253.33333333333337
2025-10-04,Nikolay Veretennikov vs Punahele Soriano,Punahele Soriano,0.7284031413612565,-315.0
2025-10-11,Bia Mesquita vs Irina Alekseeva,Bia Mesquita,0.8251695553880934,-625.0
2025-10-11,Bia Mesquita vs Irina Alekseeva,Irina Alekseeva,0.1748304446119065,447.5
2025-10-11,Charles Oliveira vs Mateusz Gamrot,Charles Oliveira,0.4940041916151345,-106.75
2025-10-11,Charles Oliveira vs Mateusz Gamrot,Mateusz Gamrot,0.5059958083848655,-112.25
2025-10-11,Clayton Carpenter vs Jafel Filho,Clayton Carpenter,0.4716887489527954,103.25
2025-10-11,Clayton Carpenter vs Jafel Filho,Jafel Filho,0.5283112510472047,-122.75
2025-10-11,Deiveson Figueiredo vs Montel Jackson,Deiveson Figueiredo,0.2610848525770876,267.5
2025-10-11,Deiveson Figueiredo vs Montel Jackson,Montel Jackson,0.7389151474229124,-335.0
2025-10-11,Jhonata Diniz vs Mario Pinto,Jhonata Diniz,0.5103631747313074,-114.25
2025-10-11,Jhonata Diniz vs Mario Pinto,Mario Pinto,0.4896368252686925,-104.75
2025-10-11,Joel Alvarez vs Vicente Luque,Joel Alvarez,0.8102949264712511,-557.5
2025-10-11,Joel Alvarez vs Vicente Luque,Vicente Luque,0.1897050735287488,403.75
2025-10-11,Julia Polastri vs Karolina Kowalkiewicz,Julia Polastri,0.8125417648507016,-566.25
2025-10-11,Julia Polastri vs Karolina Kowalkiewicz,Karolina Kowalkiewicz,0.1874582351492983,410.0
2025-10-11,Kaan Ofli vs Ricardo Ramos,Kaan Ofli,0.3594008688762887,167.25
2025-10-11,Kaan Ofli vs Ricardo Ramos,Ricardo Ramos,0.6405991311237114,-200.25
2025-10-11,Luan Lacerda vs Saimon Oliveira,Luan Lacerda,0.7246447198935744,-307.5
2025-10-11,Luan Lacerda vs Saimon Oliveira,Saimon Oliveira,0.2753552801064257,248.75
2025-10-11,Lucas Almeida vs Michael Aswell Jr.,Lucas Almeida,0.3195732838589981,200.0
2025-10-11,Lucas Almeida vs Michael Aswell Jr.,Michael Aswell Jr.,0.6804267161410019,-244.5
2025-10-11,Lucas Rocha vs Stewart Nicoll,Lucas Rocha,0.5103272094792912,-114.5
2025-10-11,Lucas Rocha vs Stewart Nicoll,Stewart Nicoll,0.4896727905207088,-105.0
2025-10-11,Thomas Petersen vs Vitor Petrino,Thomas Petersen,0.2835124036676604,238.75
2025-10-11,Thomas Petersen vs Vitor Petrino,Vitor Petrino,0.7164875963323395,-293.75
2025-10-18,Aiemann Zahabi vs Marlon Vera,Aiemann Zahabi,0.5520232586863782,-135.75
2025-10-18,Aiemann Zahabi vs Marlon Vera,Marlon Vera,0.4479767413136217,114.0
2025-10-18,Aoriqileng vs Cody Gibson,Aoriqileng,0.3798223574195608,152.75
2025-10-18,Aoriqileng vs Cody Gibson,Cody Gibson,0.6201776425804391,-182.5
2025-10-18,Azamat Bekoev vs Yousri Belgaroui,Azamat Bekoev,0.7154264972776769,-292.0
2025-10-18,Azamat Bekoev vs Yousri Belgaroui,Yousri Belgaroui,0.284573502722323,237.5
2025-10-18,Brendan Allen vs Reinier de Ridder,Brendan Allen,0.3473178992958553,176.25
2025-10-18,Brendan Allen vs Reinier de Ridder,Reinier de Ridder,0.6526821007041448,-212.75
2025-10-18,Bruno Silva vs HyunSung Park,Bruno Silva,0.3263820429210586,193.75
2025-10-18,Bruno Silva vs HyunSung Park,HyunSung Park,0.6736179570789415,-236.25
2025-10-18,Charles Jourdain vs Davey Grant,Charles Jourdain,0.6087391118092246,-174.0
2025-10-18,Charles Jourdain vs Davey Grant,Davey Grant,0.3912608881907753,145.0
2025-10-18,Danny Barlow vs Djorden Santos,Danny Barlow,0.7145365208568464,-291.25
2025-10-18,Danny Barlow vs Djorden Santos,Djorden Santos,0.2854634791431535,236.25
2025-10-18,Drew Dober vs Kyle Prepolec,Drew Dober,0.7706614459516152,-412.5
2025-10-18,Drew Dober vs Kyle Prepolec,Kyle Prepolec,0.2293385540483848,317.5
2025-10-18,Jasmine Jasudavicius vs Manon Fiorot,Jasmine Jasudavicius,0.327808606813421,192.5
2025-10-18,Jasmine Jasudavicius vs Manon Fiorot,Manon Fiorot,0.672191393186579,-234.5
2025-10-18,Kevin Holland vs Mike Malott,Kevin Holland,0.4624283694678566,118.0
2025-10-18,Kevin Holland vs Mike Malott,Mike Malott,0.5375716305321433,-114.25
2025-10-18,Kyle Nelson vs Matt Frevola,Kyle Nelson,0.5438644588222393,-182.0
2025-10-18,Kyle Nelson vs Matt Frevola,Matt Frevola,0.4561355411777607,-118.0
2025-10-18,Melissa Croden vs Tainara Lisboa,Melissa Croden,0.5390225009918573,-128.75
2025-10-18,Melissa Croden vs Tainara Lisboa,Tainara Lisboa,0.4609774990081426,107.75
2025-10-18,Ravena Oliveira vs Stephanie Luciano,Ravena Oliveira,0.2785370298060654,245.0
2025-10-18,Ravena Oliveira vs Stephanie Luciano,Stephanie Luciano,0.7214629701939347,-301.25
2025-10-25,Azamat Murzakanov vs Aleksandar Rakic,Azamat Murzakanov,0.5328387616801504,-163.0
2025-10-25,Azamat Murzakanov vs Aleksandar Rakic,Aleksandar Rakic,0.4671612383198495,-119.0
2025-10-25,Alexander Volkov vs Jailton Almeida,Alexander Volkov,0.3658940075125046,162.75
2025-10-25,Alexander Volkov vs Jailton Almeida,Jailton Almeida,0.6341059924874953,-193.75
2025-10-25,Azat Maksum vs Mitch Raposo,Azat Maksum,0.7935189125030793,-476.25
2025-10-25,Azat Maksum vs Mitch Raposo,Mitch Raposo,0.2064810874969207,365.0
2025-10-25,Chris Barnett vs Hamdy Abdelwahab,Chris Barnett,0.1919000757002271,400.0
2025-10-25,Chris Barnett vs Hamdy Abdelwahab,Hamdy Abdelwahab,0.8080999242997728,-533.75
2025-10-25,Ikram Aliskerov vs JunYong Park,Ikram Aliskerov,0.6671198241579529,-227.5
2025-10-25,Ikram Aliskerov vs JunYong Park,JunYong Park,0.332880175842047,188.5
2025-10-25,Jaqueline Amorim vs Mizuki,Jaqueline Amorim,0.778124549233533,-428.75
2025-10-25,Jaqueline Amorim vs Mizuki,Mizuki,0.2218754507664669,332.5
2025-10-25,Jose Delgado vs Nathaniel Wood,Jose Delgado,0.579948690461942,-152.25
2025-10-25,Jose Delgado vs Nathaniel Wood,Nathaniel Wood,0.4200513095380581,128.75
2025-10-25,Louie Sutherland vs Valter Walker,Louie Sutherland,0.2325581395348837,312.5
2025-10-25,Louie Sutherland vs Valter Walker,Valter Walker,0.7674418604651163,-400.0
2025-10-25,Ludovit Klein vs Mateusz Rebecki,Ludovit Klein,0.5429769806803906,-131.0
2025-10-25,Ludovit Klein vs Mateusz Rebecki,Mateusz Rebecki,0.4570230193196095,109.5
2025-10-25,Mackenzie Dern vs Virna Jandiroba,Mackenzie Dern,0.5806387992152547,-152.5
2025-10-25,Mackenzie Dern vs Virna Jandiroba,Virna Jandiroba,0.4193612007847452,129.25
2025-10-25,Mario Bautista vs Umar Nurmagomedov,Mario Bautista,0.1712507995580624,460.0
2025-10-25,Mario Bautista vs Umar Nurmagomedov,Umar Nurmagomedov,0.8287492004419376,-636.25
2025-10-25,Nasrat Haqparast vs Quillan Salkilld,Nasrat Haqparast,0.4904063855098047,-104.75
2025-10-25,Nasrat Haqparast vs Quillan Salkilld,Quillan Salkilld,0.5095936144901955,-113.5
2025-11-01,Alice Ardelean vs Montserrat Conejo Ruiz,Alice Ardelean,0.7558894095293303,-373.75
2025-11-01,Alice Ardelean vs Montserrat Conejo Ruiz,Montserrat Conejo Ruiz,0.2441105904706696,292.5
2025-11-01,Allan Nascimento vs Cody Durden,Allan Nascimento,0.7135512302607419,-290.0
2025-11-01,Allan Nascimento vs Cody Durden,Cody Durden,0.2864487697392581,235.0
2025-11-01,Ante Delija vs Waldo Cortes Acosta,Ante Delija,0.5484264351647821,-133.75
2025-11-01,Ante Delija vs Waldo Cortes Acosta,Waldo Cortes Acosta,0.451573564835218,112.25
2025-11-01,Ariane Carnelossi vs Talita Alencar,Ariane Carnelossi,0.3359182823136953,185.75
2025-11-01,Ariane Carnelossi vs Talita Alencar,Talita Alencar,0.6640817176863045,-224.5
2025-11-01,Billy Elekana vs Kevin Christian,Billy Elekana,0.6977122075778288,-266.25
2025-11-01,Billy Elekana vs Kevin Christian,Kevin Christian,0.3022877924221712,217.5
2025-11-01,Timmy Cuamba vs ChangHo Lee,Timmy Cuamba,0.4975707940033315,-111.66666666666669
2025-11-01,Timmy Cuamba vs ChangHo Lee,ChangHo Lee,0.5024292059966684,-114.0
2025-11-01,Charles Radtke vs Daniel Frunza,Charles Radtke,0.6062580016587087,-171.66666666666666
2025-11-01,Charles Radtke vs Daniel Frunza,Daniel Frunza,0.3937419983412913,143.66666666666666
2025-11-01,David Onama vs Steve Garcia,David Onama,0.4530473755334973,111.5
2025-11-01,David Onama vs Steve Garcia,Steve Garcia,0.5469526244665027,-133.0
2025-11-01,Donte Johnson vs Sedriques Dumas,Donte Johnson,0.7490174446666207,-355.0
2025-11-01,Donte Johnson vs Sedriques Dumas,Sedriques Dumas,0.2509825553333793,282.5
2025-11-01,Isaac Dulgarian vs Yadier del Valle,Isaac Dulgarian,0.6820145207241981,-246.0
2025-11-01,Isaac Dulgarian vs Yadier del Valle,Yadier del Valle,0.3179854792758019,201.66666666666663
2025-11-01,Jeremiah Wells vs Themba Gorimbo,Jeremiah Wells,0.4421758099337083,116.75
2025-11-01,Jeremiah Wells vs Themba Gorimbo,Themba Gorimbo,0.5578241900662918,-139.25
2025-11-01,Ketlen Vieira vs Norma Dumont,Ketlen Vieira,0.3880946866819659,147.0
2025-11-01,Ketlen Vieira vs Norma Dumont,Norma Dumont,0.6119053133180342,-176.5
2025-11-01,Phil Rowe vs Seokhyeon Ko,Phil Rowe,0.3779684788551596,154.66666666666666
2025-11-01,Phil Rowe vs Seokhyeon Ko,Seokhyeon Ko,0.6220315211448403,-182.66666666666663
2025-11-08,Chris Padilla vs Ismael Bonfim,Chris Padilla,0.4576727490278193,110.0
2025-11-08,Chris Padilla vs Ismael Bonfim,Ismael Bonfim,0.5423272509721807,-129.5
2025-11-08,Christian Leroy Duncan vs Marco Tulio,Christian Leroy Duncan,0.3909004096422101,145.5
2025-11-08,Christian Leroy Duncan vs Marco Tulio,Marco Tulio,0.6090995903577899,-173.75
2025-11-08,Daniel Marcos vs Miles Johns,Daniel Marcos,0.6310751862436962,-191.25
2025-11-08,Daniel Marcos vs Miles Johns,Miles Johns,0.3689248137563038,160.5
2025-11-08,Gabriel Bonfim vs Randy Brown,Gabriel Bonfim,0.6098399154357305,-174.75
2025-11-08,Gabriel Bonfim vs Randy Brown,Randy Brown,0.3901600845642694,145.75
2025-11-08,Hyder Amil vs Jamall Emmers,Hyder Amil,0.5680307413705528,-144.5
2025-11-08,Hyder Amil vs Jamall Emmers,Jamall Emmers,0.4319692586294472,122.5
2025-11-08,Jackson McVey vs Zach Reese,Jackson McVey,0.2842499363890807,238.33333333333337
2025-11-08,Jackson McVey vs Zach Reese,Zach Reese,0.7157500636109192,-291.0
2025-11-08,Jacqueline Cavalcanti vs Mayra Bueno Silva,Jacqueline Cavalcanti,0.6810981316510104,-245.0
2025-11-08,Jacqueline Cavalcanti vs Mayra Bueno Silva,Mayra Bueno Silva,0.3189018683489895,200.75
2025-11-08,Joseph Morales vs Matt Schnell,Joseph Morales,0.7830049367612621,-448.75
2025-11-08,Joseph Morales vs Matt Schnell,Matt Schnell,0.2169950632387378,341.25
2025-11-08,Josh Hokit vs Max Gimenis,Josh Hokit,0.768313458262351,-410.0
2025-11-08,Josh Hokit vs Max Gimenis,Max Gimenis,0.231686541737649,312.5
2025-11-08,Muslim Salikhov vs Uros Medic,Muslim Salikhov,0.4328697133125177,122.0
2025-11-08,Muslim Salikhov vs Uros Medic,Uros Medic,0.5671302866874822,-144.0
2025-11-08,Raoni Barcelos vs Ricky Simon,Raoni Barcelos,0.3922591789547552,144.75
2025-11-08,Raoni Barcelos vs Ricky Simon,Ricky Simon,0.6077408210452447,-172.5
2025-11-15,Angela Hill vs Fatima Kline,Angela Hill,0.1929556040998327,396.25
2025-11-15,Angela Hill vs Fatima Kline,Fatima Kline,0.8070443959001673,-536.25
2025-11-15,Baisangur Susurkaev vs Eric McConico,Baisangur Susurkaev,0.8756218905472637,-1066.6666666666667
2025-11-15,Baisangur Susurkaev vs Eric McConico,Eric McConico,0.1243781094527363,670.0
2025-11-15,Beneil Dariush vs Benoit Saint Denis,Beneil Dariush,0.3722209533279152,158.25
2025-11-15,Beneil Dariush vs Benoit Saint Denis,Benoit Saint Denis,0.6277790466720848,-188.25
2025-11-15,Bo Nickal vs Rodolfo Vieira,Bo Nickal,0.6618943092094486,-222.5
2025-11-15,Bo Nickal vs Rodolfo Vieira,Rodolfo Vieira,0.3381056907905514,183.75
2025-11-15,Carlos Prates vs Leon Edwards,Carlos Prates,0.6128643835232842,-176.5
2025-11-15,Carlos Prates vs Leon Edwards,Leon Edwards,0.3871356164767158,148.0
2025-11-15,Pat Sabatini vs Chepe Mariscal,Pat Sabatini,0.4913394919168592,-120.25
2025-11-15,Pat Sabatini vs Chepe Mariscal,Chepe Mariscal,0.5086605080831409,-130.0
2025-11-15,Erin Blanchfield vs Tracy Cortez,Erin Blanchfield,0.6921103271327773,-260.0
2025-11-15,Erin Blanchfield vs Tracy Cortez,Tracy Cortez,0.3078896728672226,211.25
2025-11-15,Ethyn Ewing vs Malcolm Wellmaker,Ethyn Ewing,0.2084091991372307,358.75
2025-11-15,Ethyn Ewing vs Malcolm Wellmaker,Malcolm Wellmaker,0.7915908008627692,-481.25
2025-11-15,Gerald Meerschaert vs Kyle Daukaus,Gerald Meerschaert,0.2071428571428571,362.5
2025-11-15,Gerald Meerschaert vs Kyle Daukaus,Kyle Daukaus,0.7928571428571429,-480.0
2025-11-15,Gregory Rodrigues vs Roman Kopylov,Gregory Rodrigues,0.6216745484469073,-183.75
2025-11-15,Gregory Rodrigues vs Roman Kopylov,Roman Kopylov,0.3783254515530926,153.75
2025-11-15,Islam Makhachev vs Jack Della Maddalena,Islam Makhachev,0.711560828099558,-287.5
2025-11-15,Islam Makhachev vs Jack Della Maddalena,Jack Della Maddalena,0.2884391719004419,232.5
2025-11-15,Matheus Camilo vs Viacheslav Borshchev,Matheus Camilo,0.59616027508477,-164.25
2025-11-15,Matheus Camilo vs Viacheslav Borshchev,Viacheslav Borshchev,0.4038397249152299,137.5
2025-11-15,Michael Morales vs Sean Brady,Michael Morales,0.447591531284043,114.0
2025-11-15,Michael Morales vs Sean Brady,Sean Brady,0.552408468715957,-136.25
2025-11-22,Abdul Rakhman Yakhyaev vs Rafael Cerqueira,Abdul Rakhman Yakhyaev,0.9054615138933249,-1750.0
2025-11-22,Abdul Rakhman Yakhyaev vs Rafael Cerqueira,Rafael Cerqueira,0.0945384861066751,912.5
2025-11-22,Aleksandre Topuria vs Bekzat Almakhan,Aleksandre Topuria,0.5455613883883099,-132.0
2025-11-22,Aleksandre Topuria vs Bekzat Almakhan,Bekzat Almakhan,0.4544386116116899,111.0
2025-11-22,Alex Perez vs Asu Almabayev,Alex Perez,0.3570770970881448,169.33333333333334
2025-11-22,Alex Perez vs Asu Almabayev,Asu Almabayev,0.6429229029118553,-201.66666666666663
2025-11-22,Alonzo Menifield vs Volkan Oezdemir,Alonzo Menifield,0.3291063454197001,191.25
2025-11-22,Alonzo Menifield vs Volkan Oezdemir,Volkan Oezdemir,0.6708936545802999,-233.25
2025-11-22,Arman Tsarukyan vs Dan Hooker,Arman Tsarukyan,0.8407626062936684,-716.6666666666666
2025-11-22,Arman Tsarukyan vs Dan Hooker,Dan Hooker,0.1592373937063315,501.6666666666667
2025-11-22,Belal Muhammad vs Ian Machado Garry,Belal Muhammad,0.392156862745098,155.0
2025-11-22,Belal Muhammad vs Ian Machado Garry,Ian Machado Garry,0.6078431372549019,-155.0
2025-11-22,Bogdan Grad vs Luke Riley,Bogdan Grad,0.3081755097110183,211.25
2025-11-22,Bogdan Grad vs Luke Riley,Luke Riley,0.6918244902889815,-258.75
2025-11-22,Denzel Freeman vs Marek Bujlo,Denzel Freeman,0.654310091203295,-213.33333333333337
2025-11-22,Denzel Freeman vs Marek Bujlo,Marek Bujlo,0.3456899087967048,178.0
2025-11-22,Ismail Naurdiev vs Ryan Loder,Ismail Naurdiev,0.556418981162966,-137.75
2025-11-22,Ismail Naurdiev vs Ryan Loder,Ryan Loder,0.4435810188370341,116.5
2025-11-22,Jack Hermansson vs Myktybek Orolbai,Jack Hermansson,0.3505634562434357,174.0
2025-11-22,Jack Hermansson vs Myktybek Orolbai,Myktybek Orolbai,0.6494365437565642,-208.75
2025-11-22,Kyoji Horiguchi vs Tagir Ulanbekov,Kyoji Horiguchi,0.3467736921727237,176.5
2025-11-22,Kyoji Horiguchi vs Tagir Ulanbekov,Tagir Ulanbekov,0.6532263078272763,-213.75
2025-11-22,Nicolas Dalby vs Saygid Izagakhmaev,Nicolas Dalby,0.258481421647819,271.25
2025-11-22,Nicolas Dalby vs Saygid Izagakhmaev,Saygid Izagakhmaev,0.741518578352181,-340.0
2025-11-22,Nurullo Aliev vs Shem Rock,Nurullo Aliev,0.7147442912380535,-291.0
2025-11-22,Nurullo Aliev vs Shem Rock,Shem Rock,0.2852557087619464,236.66666666666663
2025-11-22,Shamil Gaziev vs Waldo Cortes Acosta,Shamil Gaziev,0.4410548561977395,117.25
2025-11-22,Shamil Gaziev vs Waldo Cortes Acosta,Waldo Cortes Acosta,0.5589451438022603,-140.0
2025-12-06,Alexandre Pantoja vs Joshua Van,Alexandre Pantoja,0.6769174402725504,-239.5
2025-12-06,Alexandre Pantoja vs Joshua Van,Joshua Van,0.3230825597274497,197.0
2025-12-06,Antonio Trocoli vs Mansur Abdul-Malik,Antonio Trocoli,0.1098482663128137,768.75
2025-12-06,Antonio Trocoli vs Mansur Abdul-Malik,Mansur Abdul-Malik,0.8901517336871864,-1387.5
2025-12-06,Jan Blachowicz vs Bogdan Guskov,Jan Blachowicz,0.476304092038175,-118.0
2025-12-06,Jan Blachowicz vs Bogdan Guskov,Bogdan Guskov,0.5236959079618251,-147.0
2025-12-06,Brandon Moreno vs Tatsuro Taira,Brandon Moreno,0.4738355438090875,102.25
2025-12-06,Brandon Moreno vs Tatsuro Taira,Tatsuro Taira,0.5261644561909125,-121.75
2025-12-06,Marvin Vettori vs Brunno Ferreira,Marvin Vettori,0.4833695119389398,-117.0
2025-12-06,Marvin Vettori vs Brunno Ferreira,Brunno Ferreira,0.5166304880610602,-136.0
2025-12-06,Chris Duncan vs Terrance McKinney,Chris Duncan,0.5290717756841774,-123.25
2025-12-06,Chris Duncan vs Terrance McKinney,Terrance McKinney,0.4709282243158225,103.5
2025-12-06,Edson Barboza vs Jalin Turner,Edson Barboza,0.2415970506334078,296.25
2025-12-06,Edson Barboza vs Jalin Turner,Jalin Turner,0.7584029493665921,-381.25
2025-12-06,Fares Ziam vs Nazim Sadykhov,Fares Ziam,0.5919164307331837,-161.25
2025-12-06,Fares Ziam vs Nazim Sadykhov,Nazim Sadykhov,0.4080835692668164,135.0
2025-12-06,Grant Dawson vs Manuel Torres,Grant Dawson,0.6829921888363076,-247.5
2025-12-06,Grant Dawson vs Manuel Torres,Manuel Torres,0.3170078111636923,202.5
2025-12-06,Henry Cejudo vs Payton Talbott,Henry Cejudo,0.3170078111636923,202.5
2025-12-06,Henry Cejudo vs Payton Talbott,Payton Talbott,0.6829921888363076,-247.5
2025-12-06,Ibo Aslan vs Iwo Baraniewski,Ibo Aslan,0.3629531381404527,164.5
2025-12-06,Ibo Aslan vs Iwo Baraniewski,Iwo Baraniewski,0.6370468618595472,-197.25
2025-12-06,Karine Silva vs Maycee Barber,Karine Silva,0.3620041423963945,165.25
2025-12-06,Karine Silva vs Maycee Barber,Maycee Barber,0.6379958576036054,-198.0
2025-12-06,Mairon Santos vs Muhammad Naimov,Mairon Santos,0.6848133206412522,-247.66666666666663
2025-12-06,Mairon Santos vs Muhammad Naimov,Muhammad Naimov,0.3151866793587476,205.0
2025-12-06,Merab Dvalishvili vs Petr Yan,Merab Dvalishvili,0.7708692508759246,-415.0
2025-12-06,Merab Dvalishvili vs Petr Yan,Petr Yan,0.2291307491240754,317.5
2025-12-13,Allen Frye Jr. vs Guilherme Pat,Allen Frye Jr.,0.3862622949292008,149.0
2025-12-13,Allen Frye Jr. vs Guilherme Pat,Guilherme Pat,0.6137377050707992,-176.33333333333334
2025-12-13,Brandon Royval vs Manel Kape,Brandon Royval,0.2864487697392581,235.0
2025-12-13,Brandon Royval vs Manel Kape,Manel Kape,0.7135512302607419,-290.0
2025-12-13,Cesar Almeida vs Cezary Oleksiejczuk,Cesar Almeida,0.3492957746478873,175.0
2025-12-13,Cesar Almeida vs Cezary Oleksiejczuk,Cezary Oleksiejczuk,0.6507042253521127,-210.0
2025-12-13,Giga Chikadze vs Kevin Vallejos,Giga Chikadze,0.2634033077669718,263.75
2025-12-13,Giga Chikadze vs Kevin Vallejos,Kevin Vallejos,0.7365966922330281,-332.5
2025-12-13,Isaac Thomson vs Joanderson Brito,Isaac Thomson,0.3272445786359184,193.25
2025-12-13,Isaac Thomson vs Joanderson Brito,Joanderson Brito,0.6727554213640816,-234.5
2025-12-13,Jamey-Lyn Horth vs Tereza Bleda,Jamey-Lyn Horth,0.3911513197331009,145.5
2025-12-13,Jamey-Lyn Horth vs Tereza Bleda,Tereza Bleda,0.608848680266899,-173.25
2025-12-13,Kennedy Nzechukwu vs Marcus Buchecha,Kennedy Nzechukwu,0.5388524641591117,-128.66666666666666
2025-12-13,Kennedy Nzechukwu vs Marcus Buchecha,Marcus Buchecha,0.4611475358408884,107.66666666666669
2025-12-13,King Green vs Lance Gibson Jr.,King Green,0.6324857470433949,-192.5
2025-12-13,King Green vs Lance Gibson Jr.,Lance Gibson Jr.,0.367514252956605,161.5
2025-12-13,Luana Santos vs Melissa Croden,Luana Santos,0.5569817173691959,-138.5
2025-12-13,Luana Santos vs Melissa Croden,Melissa Croden,0.4430182826308041,116.5
2025-12-13,Melquizael Costa vs Morgan Charriere,Melquizael Costa,0.5548978821300178,-137.25
2025-12-13,Melquizael Costa vs Morgan Charriere,Morgan Charriere,0.4451021178699824,115.5
2025-12-13,Neil Magny vs Yaroslav Amosov,Neil Magny,0.2214988782404585,332.5
2025-12-13,Neil Magny vs Yaroslav Amosov,Yaroslav Amosov,0.7785011217595413,-433.75
2025-12-13,Sean Sharaf vs Steven Asplund,Sean Sharaf,0.326869636913305,193.75
2025-12-13,Sean Sharaf vs Steven Asplund,Steven Asplund,0.673130363086695,-234.5
2026-01-24,Adam Fugitt vs Ty Miller,Adam Fugitt,0.2070693014194266,362.5
2026-01-24,Adam Fugitt vs Ty Miller,Ty Miller,0.7929306985805733,-481.25
2026-01-24,Alex Perez vs Charles Johnson,Alex Perez,0.3815624659623134,152.0
2026-01-24,Alex Perez vs Charles Johnson,Charles Johnson,0.6184375340376865,-180.25
2026-01-24,Andrey Pulyaev vs Ateba Gautier,Andrey Pulyaev,0.1327373167541821,621.25
2026-01-24,Andrey Pulyaev vs Ateba Gautier,Ateba Gautier,0.8672626832458178,-962.5
2026-01-24,Arnold Allen vs Jean Silva,Arnold Allen,0.3090341337353289,210.0
2026-01-24,Arnold Allen vs Jean Silva,Jean Silva,0.690965866264671,-258.75
