DATE,jevent,jbout,f1,f2,winner,loser,method,f1_win,weightindex,finish_round
2021-06-19,UFCFightNight:Jungvs.Ige,CaseyO'Neillvs.LaraProcopio,CaseyO'Neill,LaraProcopio,CaseyO'Neill,LaraProcopio,sub,1,2,3
2021-06-19,UFCFightNight:Jungvs.Ige,AleksaCamurvs.NicolaeNegumereanu,AleksaCamur,NicolaeNegumereanu,NicolaeNegumereanu,AleksaCamur,dec,0,11,3
2021-06-19,UFCFightNight:Jungvs.Ige,AlekseiOleinikvs.SergheiSpivac,AlekseiOleinik,SergheiSpivac,SergheiSpivac,AlekseiOleinik,dec,0,12,3
2021-06-19,UFCFightNight:Jungvs.Ige,WellingtonTurmanvs.BrunoSilva,BrunoSilva,WellingtonTurman,BrunoSilva,WellingtonTurman,ko,1,5,1
2021-06-26,UFCFightNight:Ganevs.Volkov,CharlesRosavs.JustinJaynes,CharlesRosa,JustinJaynes,CharlesRosa,JustinJaynes,dec,1,7,3
2021-06-26,UFCFightNight:Ganevs.Volkov,CirylGanevs.AlexanderVolkov,AlexanderVolkov,CirylGane,CirylGane,AlexanderVolkov,dec,0,12,5
2021-06-26,UFCFightNight:Ganevs.Volkov,JuliaAvilavs.JulijaStoliarenko,JuliaAvila,JulijaStoliarenko,JuliaAvila,JulijaStoliarenko,sub,1,3,3
2021-06-26,UFCFightNight:Ganevs.Volkov,KennedyNzechukwuvs.DaniloMarques,DaniloMarques,KennedyNzechukwu,KennedyNzechukwu,DaniloMarques,ko,0,11,3
2021-06-26,UFCFightNight:Ganevs.Volkov,MarcinPrachniovs.IkeVillanueva,IkeVillanueva,MarcinPrachnio,MarcinPrachnio,IkeVillanueva,ko,0,11,2
2021-06-26,UFCFightNight:Ganevs.Volkov,RaoniBarcelosvs.TimurValiev,RaoniBarcelos,TimurValiev,TimurValiev,RaoniBarcelos,dec,0,6,3
2021-06-26,UFCFightNight:Ganevs.Volkov,RenatoMoicanovs.JaiHerbert,JaiHerbert,RenatoMoicano,RenatoMoicano,JaiHerbert,sub,0,8,2
2021-06-26,UFCFightNight:Ganevs.Volkov,ShavkatRakhmonovvs.MichelPrazeres,MichelPrazeres,ShavkatRakhmonov,ShavkatRakhmonov,MichelPrazeres,sub,0,9,2
2021-06-26,UFCFightNight:Ganevs.Volkov,TannerBoservs.OvinceSaintPreux,OvinceSaintPreux,TannerBoser,TannerBoser,OvinceSaintPreux,ko,0,11,2
2021-06-26,UFCFightNight:Ganevs.Volkov,TimMeansvs.NicolasDalby,NicolasDalby,TimMeans,TimMeans,NicolasDalby,dec,0,9,3
2021-06-26,UFCFightNight:Ganevs.Volkov,YancyMedeirosvs.DamirHadzovic,DamirHadzovic,YancyMedeiros,DamirHadzovic,YancyMedeiros,dec,1,8,3
2021-06-26,UFCFightNight:Ganevs.Volkov,WarlleyAlvesvs.JeremiahWells,JeremiahWells,WarlleyAlves,JeremiahWells,WarlleyAlves,ko,1,9,2
2021-07-10,UFC264:Poiriervs.McGregor3,TaiTuivasavs.GregHardy,GregHardy,TaiTuivasa,TaiTuivasa,GregHardy,ko,0,12,1
2021-07-10,UFC264:Poiriervs.McGregor3,TrevinGilesvs.DricusDuPlessis,DricusDuPlessis,TrevinGiles,DricusDuPlessis,TrevinGiles,ko,1,10,2
2021-07-10,UFC264:Poiriervs.McGregor3,SeanO'Malleyvs.KrisMoutinho,KrisMoutinho,SeanO'Malley,SeanO'Malley,KrisMoutinho,ko,0,6,3
2021-07-10,UFC264:Poiriervs.McGregor3,RyanHallvs.IliaTopuria,IliaTopuria,RyanHall,IliaTopuria,RyanHall,ko,1,8,1
2021-07-10,UFC264:Poiriervs.McGregor3,OmariAkhmedovvs.BradTavares,BradTavares,OmariAkhmedov,BradTavares,OmariAkhmedov,dec,1,10,3
2021-07-10,UFC264:Poiriervs.McGregor3,NikoPricevs.MichelPereira,MichelPereira,NikoPrice,MichelPereira,NikoPrice,dec,1,10,3
2021-07-10,UFC264:Poiriervs.McGregor3,JenniferMaiavs.JessicaEye,JenniferMaia,JessicaEye,JenniferMaia,JessicaEye,dec,1,2,3
2021-07-10,UFC264:Poiriervs.McGregor3,IreneAldanavs.YanaSantos,IreneAldana,YanaSantos,IreneAldana,YanaSantos,ko,1,3,1
2021-07-10,UFC264:Poiriervs.McGregor3,GilbertBurnsvs.StephenThompson,GilbertBurns,StephenThompson,GilbertBurns,StephenThompson,dec,1,9,3
2021-07-10,UFC264:Poiriervs.McGregor3,DustinPoiriervs.ConorMcGregor,ConorMcGregor,DustinPoirier,DustinPoirier,ConorMcGregor,ko,0,8,1
2021-07-10,UFC264:Poiriervs.McGregor3,CarlosConditvs.MaxGriffin,CarlosCondit,MaxGriffin,MaxGriffin,CarlosCondit,dec,0,9,3
2021-07-10,UFC264:Poiriervs.McGregor3,ZhalgasZhumagulovvs.JeromeRivera,JeromeRivera,ZhalgasZhumagulov,ZhalgasZhumagulov,JeromeRivera,sub,0,5,1
2021-07-17,UFCFightNight:Makhachevvs.Moises,AmandaLemosvs.MontserratConejoRuiz,AmandaLemos,MontserratConejoRuiz,AmandaLemos,MontserratConejoRuiz,ko,1,1,1
2021-07-17,UFCFightNight:Makhachevvs.Moises,DanielRodriguezvs.PrestonParsons,DanielRodriguez,PrestonParsons,DanielRodriguez,PrestonParsons,ko,1,9,1
2021-07-17,UFCFightNight:Makhachevvs.Moises,GabrielBenitezvs.BillyQuarantillo,BillyQuarantillo,GabrielBenitez,BillyQuarantillo,GabrielBenitez,ko,1,7,3
2021-07-17,UFCFightNight:Makhachevvs.Moises,FranciscoFigueiredovs.MalcolmGordon,FranciscoFigueiredo,MalcolmGordon,MalcolmGordon,FranciscoFigueiredo,dec,0,5,3
2021-07-17,UFCFightNight:Makhachevvs.Moises,JeremyStephensvs.MateuszGamrot,JeremyStephens,MateuszGamrot,MateuszGamrot,JeremyStephens,sub,0,8,1
2021-07-17,UFCFightNight:Makhachevvs.Moises,KhalidTahavs.SergeyMorozov,KhalidTaha,SergeyMorozov,SergeyMorozov,KhalidTaha,dec,0,6,3
2021-07-17,UFCFightNight:Makhachevvs.Moises,MarionReneauvs.MieshaTate,MarionReneau,MieshaTate,MieshaTate,MarionReneau,ko,0,3,3
2021-07-17,UFCFightNight:Makhachevvs.Moises,RodolfoVieiravs.DustinStoltzfus,DustinStoltzfus,RodolfoVieira,RodolfoVieira,DustinStoltzfus,sub,0,10,3
2021-07-17,UFCFightNight:Makhachevvs.Moises,IslamMakhachevvs.ThiagoMoises,IslamMakhachev,ThiagoMoises,IslamMakhachev,ThiagoMoises,sub,1,9,4
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,MickeyGallvs.JordanWilliams,JordanWilliams,MickeyGall,MickeyGall,JordanWilliams,sub,0,10,1
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,KylerPhillipsvs.RaulianPaiva,KylerPhillips,RaulianPaiva,RaulianPaiva,KylerPhillips,dec,0,6,3
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,JulioArcevs.AndreEwell,AndreEwell,JulioArce,JulioArce,AndreEwell,ko,0,7,2
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,DianaBelbitavs.HannahGoldy,DianaBelbita,HannahGoldy,DianaBelbita,HannahGoldy,dec,1,2,3
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,DarrenElkinsvs.DarrickMinner,DarrenElkins,DarrickMinner,DarrenElkins,DarrickMinner,ko,1,7,2
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,AdrianYanezvs.RandyCosta,AdrianYanez,RandyCosta,AdrianYanez,RandyCosta,ko,1,6,2
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,PunaheleSorianovs.BrendanAllen,BrendanAllen,PunaheleSoriano,BrendanAllen,PunaheleSoriano,dec,1,10,3
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,SijaraEubanksvs.EliseReed,EliseReed,SijaraEubanks,SijaraEubanks,EliseReed,ko,0,1,1
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,NassourdineImavovvs.IanHeinisch,IanHeinisch,NassourdineImavov,NassourdineImavov,IanHeinisch,ko,0,10,2
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,CorySandhagenvs.TJDillashaw,CorySandhagen,TJDillashaw,TJDillashaw,CorySandhagen,dec,0,6,5
2021-07-24,UFCFightNight:Sandhagenvs.Dillashaw,MirandaMaverickvs.MayceeBarber,MayceeBarber,MirandaMaverick,MayceeBarber,MirandaMaverick,dec,1,2,3
2021-07-31,UFCFightNight:Hallvs.Strickland,UriahHallvs.SeanStrickland,SeanStrickland,UriahHall,SeanStrickland,UriahHall,dec,1,10,5
2021-07-31,UFCFightNight:Hallvs.Strickland,RyanBenoitvs.ZarrukhAdashev,RyanBenoit,ZarrukhAdashev,ZarrukhAdashev,RyanBenoit,dec,0,5,3
2021-07-31,UFCFightNight:Hallvs.Strickland,BryanBarberenavs.JasonWitt,BryanBarberena,JasonWitt,JasonWitt,BryanBarberena,dec,0,10,3
2021-07-31,UFCFightNight:Hallvs.Strickland,CheyanneVlismasvs.GloriadePaula,CheyanneVlismas,GloriadePaula,CheyanneVlismas,GloriadePaula,ko,1,1,1
2021-07-31,UFCFightNight:Hallvs.Strickland,ChrisGruetzemachervs.RafaGarcia,ChrisGruetzemacher,RafaGarcia,ChrisGruetzemacher,RafaGarcia,dec,1,8,3
2021-07-31,UFCFightNight:Hallvs.Strickland,CollinAnglinvs.MelsikBaghdasaryan,CollinAnglin,MelsikBaghdasaryan,MelsikBaghdasaryan,CollinAnglin,ko,0,7,2
2021-07-31,UFCFightNight:Hallvs.Strickland,DannyChavezvs.KaiKamaka,DannyChavez,KaiKamaka,KaiKamaka,DannyChavez,dec,0,7,3
2021-07-31,UFCFightNight:Hallvs.Strickland,JinhYuFreyvs.AshleyYoder,AshleyYoder,JinhYuFrey,JinhYuFrey,AshleyYoder,dec,0,1,3
2021-07-31,UFCFightNight:Hallvs.Strickland,NiklasStolzevs.JaredGooden,JaredGooden,NiklasStolze,JaredGooden,NiklasStolze,ko,1,9,1
2021-07-31,UFCFightNight:Hallvs.Strickland,PhilRowevs.OrionCosce,OrionCosce,PhilRowe,PhilRowe,OrionCosce,ko,0,9,2
2021-08-07,UFC265:Lewisvs.Gane,ManelKapevs.OdeOsbourne,ManelKape,OdeOsbourne,ManelKape,OdeOsbourne,ko,1,5,1
2021-08-07,UFC265:Lewisvs.Gane,SongYadongvs.CaseyKenney,CaseyKenney,SongYadong,SongYadong,CaseyKenney,dec,0,6,3
2021-08-07,UFC265:Lewisvs.Gane,TeciaPenningtonvs.AngelaHill,AngelaHill,TeciaPennington,TeciaPennington,AngelaHill,dec,0,1,3
2021-08-07,UFC265:Lewisvs.Gane,VictoriaLeonardovs.MelissaGatto,MelissaGatto,VictoriaLeonardo,MelissaGatto,VictoriaLeonardo,ko,1,3,2
2021-08-07,UFC265:Lewisvs.Gane,VinceMoralesvs.DrakoRodriguez,DrakoRodriguez,VinceMorales,VinceMorales,DrakoRodriguez,dec,0,6,3
2021-08-07,UFC265:Lewisvs.Gane,KingGreenvs.RafaelFiziev,KingGreen,RafaelFiziev,RafaelFiziev,KingGreen,dec,0,8,3
2021-08-07,UFC265:Lewisvs.Gane,KarolinaKowalkiewiczvs.JessicaPenne,JessicaPenne,KarolinaKowalkiewicz,JessicaPenne,KarolinaKowalkiewicz,sub,1,1,1
2021-08-07,UFC265:Lewisvs.Gane,JoseAldovs.PedroMunhoz,JoseAldo,PedroMunhoz,JoseAldo,PedroMunhoz,dec,1,6,3
2021-08-07,UFC265:Lewisvs.Gane,JohnnyMunozvs.JameySimmons,JameySimmons,JohnnyMunoz,JohnnyMunoz,JameySimmons,sub,0,6,2
2021-08-07,UFC265:Lewisvs.Gane,DerrickLewisvs.CirylGane,CirylGane,DerrickLewis,CirylGane,DerrickLewis,ko,1,12,3
2021-08-07,UFC265:Lewisvs.Gane,AlonzoMenifieldvs.EdHerman,AlonzoMenifield,EdHerman,AlonzoMenifield,EdHerman,dec,1,11,3
2021-08-07,UFC265:Lewisvs.Gane,MilesJohnsvs.AndersonDosSantos,AndersonDosSantos,MilesJohns,MilesJohns,AndersonDosSantos,ko,0,6,3
2021-08-07,UFC265:Lewisvs.Gane,MichaelChiesavs.VicenteLuque,MichaelChiesa,VicenteLuque,VicenteLuque,MichaelChiesa,sub,0,9,1
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,TrevinJonesvs.SaidyokubKakhramonov,SaidyokubKakhramonov,TrevinJones,SaidyokubKakhramonov,TrevinJones,sub,1,6,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,SashaPalatnikovvs.RamizBrahimaj,RamizBrahimaj,SashaPalatnikov,RamizBrahimaj,SashaPalatnikov,sub,1,9,1
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,VincPichelvs.AustinHubbard,AustinHubbard,VincPichel,VincPichel,AustinHubbard,dec,0,8,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,RooseveltRobertsvs.IgnacioBahamondes,IgnacioBahamondes,RooseveltRoberts,IgnacioBahamondes,RooseveltRoberts,ko,1,8,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,ParkerPortervs.ChaseSherman,ChaseSherman,ParkerPorter,ParkerPorter,ChaseSherman,dec,0,12,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,WilliamKnightvs.FabioCherant,FabioCherant,WilliamKnight,WilliamKnight,FabioCherant,ko,0,11,1
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,AlexandrePantojavs.BrandonRoyval,AlexandrePantoja,BrandonRoyval,AlexandrePantoja,BrandonRoyval,sub,1,5,2
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,AustinLingovs.LuisSaldana,AustinLingo,LuisSaldana,AustinLingo,LuisSaldana,dec,1,7,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,JaredCannoniervs.KelvinGastelum,JaredCannonier,KelvinGastelum,JaredCannonier,KelvinGastelum,dec,1,10,5
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,ClayGuidavs.MarkMadsen,ClayGuida,MarkMadsen,MarkMadsen,ClayGuida,dec,0,8,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,BrianKellehervs.DomingoPilarte,BrianKelleher,DomingoPilarte,BrianKelleher,DomingoPilarte,dec,1,6,3
2021-08-21,UFCFightNight:Cannoniervs.Gastelum,BeaMaleckivs.JosianeNunes,BeaMalecki,JosianeNunes,JosianeNunes,BeaMalecki,ko,0,3,1
2021-08-28,UFCFightNight:Barbozavs.Chikadze,EdsonBarbozavs.GigaChikadze,EdsonBarboza,GigaChikadze,GigaChikadze,EdsonBarboza,ko,0,8,3
2021-08-28,UFCFightNight:Barbozavs.Chikadze,SamAlveyvs.WellingtonTurman,SamAlvey,WellingtonTurman,WellingtonTurman,SamAlvey,dec,0,10,3
2021-08-28,UFCFightNight:Barbozavs.Chikadze,KevinLeevs.DanielRodriguez,DanielRodriguez,KevinLee,DanielRodriguez,KevinLee,dec,1,9,3
2021-08-28,UFCFightNight:Barbozavs.Chikadze,JamallEmmersvs.PatSabatini,JamallEmmers,PatSabatini,PatSabatini,JamallEmmers,sub,0,7,1
2021-08-28,UFCFightNight:Barbozavs.Chikadze,JJAldrichvs.VanessaDemopoulos,JJAldrich,VanessaDemopoulos,JJAldrich,VanessaDemopoulos,dec,1,2,3
2021-08-28,UFCFightNight:Barbozavs.Chikadze,MakhmudMuradovvs.GeraldMeerschaert,GeraldMeerschaert,MakhmudMuradov,GeraldMeerschaert,MakhmudMuradov,sub,1,10,2
2021-08-28,UFCFightNight:Barbozavs.Chikadze,ManaMartinezvs.GuidoCannetti,GuidoCannetti,ManaMartinez,ManaMartinez,GuidoCannetti,dec,0,6,3
2021-08-28,UFCFightNight:Barbozavs.Chikadze,AlessioDiChiricovs.AbdulRazakAlhassan,AbdulRazakAlhassan,AlessioDiChirico,AbdulRazakAlhassan,AlessioDiChirico,ko,1,10,1
2021-08-28,UFCFightNight:Barbozavs.Chikadze,AndrePetroskivs.MichealGillmore,AndrePetroski,MichealGillmore,AndrePetroski,MichealGillmore,ko,1,10,3
2021-08-28,UFCFightNight:Barbozavs.Chikadze,BryanBattlevs.GilbertUrbina,BryanBattle,GilbertUrbina,BryanBattle,GilbertUrbina,sub,1,10,2
2021-08-28,UFCFightNight:Barbozavs.Chikadze,DustinJacobyvs.DarrenStewart,DarrenStewart,DustinJacoby,DustinJacoby,DarrenStewart,ko,0,11,1
2021-08-28,UFCFightNight:Barbozavs.Chikadze,RickyTurciosvs.BradyHiestand,BradyHiestand,RickyTurcios,RickyTurcios,BradyHiestand,dec,0,6,3
2021-09-04,UFCFightNight:Brunsonvs.Till,JackShorevs.LiudvikSholinian,JackShore,LiudvikSholinian,JackShore,LiudvikSholinian,dec,1,7,3
2021-09-04,UFCFightNight:Brunsonvs.Till,DerekBrunsonvs.DarrenTill,DarrenTill,DerekBrunson,DerekBrunson,DarrenTill,sub,0,10,3
2021-09-04,UFCFightNight:Brunsonvs.Till,TomAspinallvs.SergheiSpivac,SergheiSpivac,TomAspinall,TomAspinall,SergheiSpivac,ko,0,12,1
2021-09-04,UFCFightNight:Brunsonvs.Till,AlexMoronovs.DavidZawada,AlexMorono,DavidZawada,AlexMorono,DavidZawada,dec,1,9,3
2021-09-04,UFCFightNight:Brunsonvs.Till,PaddyPimblettvs.LuigiVendramini,LuigiVendramini,PaddyPimblett,PaddyPimblett,LuigiVendramini,ko,0,8,1
2021-09-04,UFCFightNight:Brunsonvs.Till,MollyMcCannvs.JiYeonKim,JiYeonKim,MollyMcCann,MollyMcCann,JiYeonKim,dec,0,2,3
2021-09-04,UFCFightNight:Brunsonvs.Till,ModestasBukauskasvs.KhalilRountreeJr.,KhalilRountreeJr.,ModestasBukauskas,KhalilRountreeJr.,ModestasBukauskas,ko,1,11,2
2021-09-04,UFCFightNight:Brunsonvs.Till,JulianErosavs.CharlesJourdain,CharlesJourdain,JulianErosa,JulianErosa,CharlesJourdain,sub,0,6,3
2021-09-04,UFCFightNight:Brunsonvs.Till,DalchaLungiambulavs.Marc-AndreBarriault,DalchaLungiambula,Marc-AndreBarriault,Marc-AndreBarriault,DalchaLungiambula,dec,0,10,3
2021-09-18,UFCFightNight:Smithvs.Spann,ArianedaSilvavs.MandyBohm,ArianedaSilva,MandyBohm,ArianedaSilva,MandyBohm,dec,1,2,3
2021-09-18,UFCFightNight:Smithvs.Spann,ArmanTsarukyanvs.ChristosGiagos,ArmanTsarukyan,ChristosGiagos,ArmanTsarukyan,ChristosGiagos,ko,1,8,1
2021-09-18,UFCFightNight:Smithvs.Spann,EmilyWhitmirevs.HannahGoldy,EmilyWhitmire,HannahGoldy,HannahGoldy,EmilyWhitmire,sub,0,2,1
2021-09-18,UFCFightNight:Smithvs.Spann,ErinBlanchfieldvs.SarahAlpar,ErinBlanchfield,SarahAlpar,ErinBlanchfield,SarahAlpar,dec,1,2,3
2021-09-18,UFCFightNight:Smithvs.Spann,GustavoLopezvs.Alatengheili,Alatengheili,GustavoLopez,GustavoLopez,Alatengheili,dec,0,6,3
2021-09-18,UFCFightNight:Smithvs.Spann,ImpaKasanganayvs.CarlstonHarris,CarlstonHarris,ImpaKasanganay,CarlstonHarris,ImpaKasanganay,ko,1,9,1
2021-09-18,UFCFightNight:Smithvs.Spann,IonCutelabavs.DevinClark,DevinClark,IonCutelaba,IonCutelaba,DevinClark,dec,0,11,3
2021-09-18,UFCFightNight:Smithvs.Spann,JoaquinBuckleyvs.AntonioArroyo,AntonioArroyo,JoaquinBuckley,JoaquinBuckley,AntonioArroyo,ko,0,10,3
2021-09-18,UFCFightNight:Smithvs.Spann,MikeRodriguezvs.TafonNchukwi,MikeRodriguez,TafonNchukwi,TafonNchukwi,MikeRodriguez,dec,0,11,3
2021-09-18,UFCFightNight:Smithvs.Spann,MontelJacksonvs.JPBuys,JPBuys,MontelJackson,MontelJackson,JPBuys,dec,0,6,3
2021-09-18,UFCFightNight:Smithvs.Spann,PannieKianzadvs.RaquelPennington,PannieKianzad,RaquelPennington,RaquelPennington,PannieKianzad,dec,0,3,3
2021-09-18,UFCFightNight:Smithvs.Spann,Rongzhuvs.BrandonJenkins,BrandonJenkins,Rongzhu,Rongzhu,BrandonJenkins,ko,0,8,3
2021-09-18,UFCFightNight:Smithvs.Spann,AnthonySmithvs.RyanSpann,AnthonySmith,RyanSpann,AnthonySmith,RyanSpann,sub,1,11,1
2021-09-18,UFCFightNight:Smithvs.Spann,NateManessvs.TonyGravely,NateManess,TonyGravely,NateManess,TonyGravely,ko,1,5,2
2021-09-25,UFC266:Volkanovskivs.Ortega,JonathanPearcevs.OmarMorales,JonathanPearce,OmarMorales,JonathanPearce,OmarMorales,sub,1,7,2
2021-09-25,UFC266:Volkanovskivs.Ortega,MarlonMoraesvs.MerabDvalishvili,MarlonMoraes,MerabDvalishvili,MerabDvalishvili,MarlonMoraes,ko,0,6,2
2021-09-25,UFC266:Volkanovskivs.Ortega,MatthewSemelsbergervs.MartinSano,MartinSano,MatthewSemelsberger,MatthewSemelsberger,MartinSano,ko,0,9,1
2021-09-25,UFC266:Volkanovskivs.Ortega,NickDiazvs.RobbieLawler,NickDiaz,RobbieLawler,RobbieLawler,NickDiaz,ko,0,9,3
2021-09-25,UFC266:Volkanovskivs.Ortega,RoxanneModafferivs.TailaSantos,RoxanneModafferi,TailaSantos,TailaSantos,RoxanneModafferi,dec,0,2,3
2021-09-25,UFC266:Volkanovskivs.Ortega,ShamilAbdurakhimovvs.ChrisDaukaus,ChrisDaukaus,ShamilAbdurakhimov,ChrisDaukaus,ShamilAbdurakhimov,ko,1,11,2
2021-09-25,UFC266:Volkanovskivs.Ortega,UrosMedicvs.JalinTurner,JalinTurner,UrosMedic,JalinTurner,UrosMedic,sub,1,8,1
2021-09-25,UFC266:Volkanovskivs.Ortega,ValentinaShevchenkovs.LaurenMurphy,LaurenMurphy,ValentinaShevchenko,ValentinaShevchenko,LaurenMurphy,ko,0,2,4
2021-09-25,UFC266:Volkanovskivs.Ortega,JessicaAndradevs.CynthiaCalvillo,CynthiaCalvillo,JessicaAndrade,JessicaAndrade,CynthiaCalvillo,ko,0,1,1
2021-09-25,UFC266:Volkanovskivs.Ortega,DanHookervs.NasratHaqparast,DanHooker,NasratHaqparast,DanHooker,NasratHaqparast,dec,1,8,3
2021-09-25,UFC266:Volkanovskivs.Ortega,CurtisBlaydesvs.JairzinhoRozenstruik,CurtisBlaydes,JairzinhoRozenstruik,CurtisBlaydes,JairzinhoRozenstruik,dec,1,12,3
2021-09-25,UFC266:Volkanovskivs.Ortega,CodyBrundagevs.NickMaximov,CodyBrundage,NickMaximov,NickMaximov,CodyBrundage,dec,0,10,3
2021-09-25,UFC266:Volkanovskivs.Ortega,AlexanderVolkanovskivs.BrianOrtega,AlexanderVolkanovski,BrianOrtega,AlexanderVolkanovski,BrianOrtega,dec,1,7,5
2021-10-02,UFCFightNight:Santosvs.Walker,AlexOliveiravs.NikoPrice,AlexOliveira,NikoPrice,NikoPrice,AlexOliveira,dec,0,9,3
2021-10-02,UFCFightNight:Santosvs.Walker,ThiagoSantosvs.JohnnyWalker,JohnnyWalker,ThiagoSantos,ThiagoSantos,JohnnyWalker,dec,0,11,5
